queried_airport,direction,icao24,callsign,dep_airport,arr_airport,firstSeen,lastSeen,home,other,ts,hour,al_icao,airline,lh_group,o_country,o_continent,reach,o_lat,o_lon,home_lat,home_lon,dist_km
EDDF,departure,502db4,SWR1AM,EDDF,LSZH,1787164176.0,1787166323,EDDF,LSZH,1787164176.0,20,SWR,Swiss,True,CH,EU,Europe,47.458056,8.548056,50.026706,8.55835,285.6218449218939
EDDF,departure,4bcd84,SXS23Q,EDDF,,1787164125.0,1787172555,EDDF,,1787164125.0,20,SXS,SunExpress,False,,,unknown,,,50.026706,8.55835,
EDDF,departure,3c786c,CFG9KE,EDDF,LKPR,1787164021.0,1787166482,EDDF,LKPR,1787164021.0,20,CFG,Condor Flugdienst,False,CZ,EU,Europe,50.100874,14.259911,50.026706,8.55835,406.96118852195696
EDDF,departure,45cab6,DTR198,EDDF,LOLW,1787163872.0,1787167283,EDDF,LOLW,1787163872.0,20,DTR,DAT Danish Air Transport,False,AT,EU,Europe,48.182513,14.039283,50.026706,8.55835,448.45438201646084
EDDF,departure,3c6475,CFG2YN,EDDF,EDDH,1787163818.0,1787166936,EDDF,EDDH,1787163818.0,20,CFG,Condor Flugdienst,False,DE,EU,Domestic,53.630402,9.98823,50.026706,8.55835,412.5616454312047
EDDF,departure,48af01,LOT2PC,EDDF,EPWA,1787163775.0,1787168051,EDDF,EPWA,1787163775.0,20,LOT,LOT Polish Airlines,False,PL,EU,Europe,52.165699,20.9671,50.026706,8.55835,897.3150269277251
EDDF,departure,3c6483,DLH7EC,EDDF,EDDM,1787163741.0,1787165951,EDDF,EDDM,1787163741.0,20,DLH,Lufthansa,True,DE,EU,Domestic,48.353802,11.7861,50.026706,8.55835,299.3253023081836
EDDF,departure,7808ac,CCA932,EDDF,,1787163604.0,1787183995,EDDF,,1787163604.0,20,CCA,Air China,False,,,unknown,,,50.026706,8.55835,
EDDF,departure,440248,EJU71EJ,EDDF,LIML,1787163579.0,1787167108,EDDF,LIML,1787163579.0,20,EJU,easyJet,False,IT,EU,Europe,45.445099,9.27674,50.026706,8.55835,512.2693769170622
EDDF,departure,501c2f,CFG4339,EDDF,,1787163510.0,1787174729,EDDF,,1787163510.0,20,CFG,Condor Flugdienst,False,,,unknown,,,50.026706,8.55835,
EDDF,departure,4b19fe,CFG8WJ,EDDF,LSZH,1787163446.0,1787165630,EDDF,LSZH,1787163446.0,20,CFG,Condor Flugdienst,False,CH,EU,Europe,47.458056,8.548056,50.026706,8.55835,285.6218449218939
EDDF,departure,71c210,KAL946,EDDF,RKSI,1787163320.0,1787200896,EDDF,RKSI,1787163320.0,20,KAL,Korean Air,False,KR,AS,Intercontinental,37.469101,126.450996,50.026706,8.55835,8544.290614666657
EDDF,departure,3c654a,LHX1MY,EDDF,EGLL,1787163313.0,1787167561,EDDF,EGLL,1787163313.0,20,LHX,Other / unmatched,False,GB,EU,Europe,51.470748,-0.459909,50.026706,8.55835,654.0165397367234
EDDF,departure,3c64af,DLH34J,EDDF,LPPT,1787163273.0,1787173814,EDDF,LPPT,1787163273.0,20,DLH,Lufthansa,True,PT,EU,Europe,38.7813,-9.13592,50.026706,8.55835,1872.7106698088141
EDDF,departure,4b19fd,CFG4105,EDDF,HEAZ,1787163210.0,1787176567,EDDF,HEAZ,1787163210.0,20,CFG,Condor Flugdienst,False,EG,AF,Intercontinental,30.091702,31.359739,50.026706,8.55835,2922.1787137895176
EDDF,departure,3c6473,CFG6FA,EDDF,LIPZ,1787163144.0,1787166603,EDDF,LIPZ,1787163144.0,20,CFG,Condor Flugdienst,False,IT,EU,Europe,45.505299,12.3519,50.026706,8.55835,577.0149776234636
EDDF,departure,3451d8,ANE60XM,EDDF,LEMD,1787162953.0,1787170970,EDDF,LEMD,1787162953.0,20,ANE,Air Nostrum,False,ES,EU,Europe,40.493407,-3.572249,50.026706,8.55835,1419.5153635411198
EDDF,departure,780c9e,CCA957,EDDF,EDDF,1787162933.0,1787240334,EDDF,EDDF,1787162933.0,20,CCA,Air China,False,DE,EU,Domestic,50.026706,8.55835,50.026706,8.55835,0.0
EDDF,departure,3c0acb,CFG5CJ,EDDF,LIRF,1787162850.0,1787167978,EDDF,LIRF,1787162850.0,20,CFG,Condor Flugdienst,False,IT,EU,Europe,41.804532,12.251998,50.026706,8.55835,957.56108872809
EDDF,departure,3c6668,DLH202,EDDF,EDDB,1787162737.0,1787165238,EDDF,EDDB,1787162737.0,20,DLH,Lufthansa,True,DE,EU,Domestic,52.361738,13.502341,50.026706,8.55835,431.2414419348526
EDDF,departure,70c0ee,OMA118,EDDF,,1787162546.0,1787183370,EDDF,,1787162546.0,20,OMA,Oman Air,False,,,unknown,,,50.026706,8.55835,
EDDF,departure,3c6474,CFG3DJ,EDDF,LFPG,1787162462.0,1787165495,EDDF,LFPG,1787162462.0,20,CFG,Condor Flugdienst,False,FR,EU,Europe,49.00896,2.554117,50.026706,8.55835,447.8305266654691
EDDF,departure,3c0ac6,CFG5NW,EDDF,LOWW,1787162384.0,1787165572,EDDF,LOWW,1787162384.0,19,CFG,Condor Flugdienst,False,AT,EU,Europe,48.110298,16.5697,50.026706,8.55835,620.9306611285796
EDDF,departure,501c2d,CFG9CN,EDDF,LHBP,1787162212.0,1787165995,EDDF,LHBP,1787162212.0,19,CFG,Condor Flugdienst,False,HU,EU,Europe,47.43018,19.262393,50.026706,8.55835,835.6031637955549
EDDF,departure,3c7a50,CFG282,EDDF,,1787161984.0,1787175599,EDDF,,1787161984.0,19,CFG,Condor Flugdienst,False,,,unknown,,,50.026706,8.55835,
EDDF,departure,3c64b0,DLH1UT,EDDF,LBLS,1787161871.0,1787168544,EDDF,LBLS,1787161871.0,19,DLH,Lufthansa,True,BG,EU,Europe,42.632465,23.650102,50.026706,8.55835,1416.5708134007305
EDDF,departure,4bc8d0,PGT66F,EDDF,LTFJ,1787161752.0,1787170147,EDDF,LTFJ,1787161752.0,19,PGT,Pegasus Airlines,False,TR,AS,Intercontinental,40.898602,29.3092,50.026706,8.55835,1900.509619423325
EDDF,departure,440669,AUA2RG,EDDF,LOWW,1787161146.0,1787164581,EDDF,LOWW,1787161146.0,19,AUA,Austrian,True,AT,EU,Europe,48.110298,16.5697,50.026706,8.55835,620.9306611285796
EDDF,departure,3c4597,BOX618,EDDF,VOBL,1787161100.0,1787190951,EDDF,VOBL,1787161100.0,19,BOX,Tiphook PLC,False,IN,AS,Intercontinental,13.1979,77.706299,50.026706,8.55835,7402.408475358543
EDDF,departure,06a140,QTR8236,EDDF,OTHH,1787160990.0,1787180516,EDDF,OTHH,1787160990.0,19,QTR,Qatar Airways,False,QA,AS,Intercontinental,25.273056,51.608056,50.026706,8.55835,4588.088807286664
EDDF,departure,781da5,CCA936,EDDF,,1787160850.0,1787190984,EDDF,,1787160850.0,19,CCA,Air China,False,,,unknown,,,50.026706,8.55835,
EDDF,departure,02a1ac,LBT247,EDDF,,1787160783.0,1787167697,EDDF,,1787160783.0,19,LBT,Nouvel Air Tunisie,False,,,unknown,,,50.026706,8.55835,
EDDF,departure,461f6c,FIN1LP,EDDF,EFHK,1787160720.0,1787167672,EDDF,EFHK,1787160720.0,19,FIN,Finnair,False,FI,EU,Europe,60.318363,24.963341,50.026706,8.55835,1539.1314075144423
EDDF,departure,4baa87,THY6MG,EDDF,,1787160694.0,1787168198,EDDF,,1787160694.0,19,THY,Turkish Airlines,False,,,unknown,,,50.026706,8.55835,
EDDF,departure,706071,KAC171,EDDF,EDDM,1787160558.0,1787162622,EDDF,EDDM,1787160558.0,19,KAC,Kuwait Airways,False,DE,EU,Domestic,48.353802,11.7861,50.026706,8.55835,299.3253023081836
EDDF,departure,601829,TUA803,EDDF,WMKK,1787160460.0,1787217167,EDDF,WMKK,1787160460.0,19,TUA,Turkmenistan Airlines,False,MY,AS,Intercontinental,2.74558,101.709999,50.026706,8.55835,9998.438526276539
EDDF,departure,3c6752,DLH5MX,EDDF,EDDM,1787159996.0,1787162129,EDDF,EDDM,1787159996.0,19,DLH,Lufthansa,True,DE,EU,Domestic,48.353802,11.7861,50.026706,8.55835,299.3253023081836
EDDF,departure,348085,AEA87NM,EDDF,LEMD,1787159942.0,1787167790,EDDF,LEMD,1787159942.0,19,AEA,Air Europa,False,ES,EU,Europe,40.493407,-3.572249,50.026706,8.55835,1419.5153635411198
EDDF,departure,4bce03,SXS7HB,EDDF,LTFE,1787159824.0,1787169736,EDDF,LTFE,1787159824.0,19,SXS,SunExpress,False,TR,AS,Intercontinental,37.249314,27.66401,50.026706,8.55835,2082.168402188991
EDDF,departure,3c6753,DLH1WP,EDDF,EDDH,1787159493.0,1787162105,EDDF,EDDH,1787159493.0,19,DLH,Lufthansa,True,DE,EU,Domestic,53.630402,9.98823,50.026706,8.55835,412.5616454312047
EDDF,departure,06a30a,QTR8147,EDDF,MMJC,1787159325.0,1787201477,EDDF,MMJC,1787159325.0,19,QTR,Qatar Airways,False,MX,,Intercontinental,19.574155,-99.291183,50.026706,8.55835,9553.486735814791
EDDF,departure,4692d3,AEE3FT,EDDF,LGAV,1787159250.0,1787168165,EDDF,LGAV,1787159250.0,19,AEE,Aegean Airlines,False,GR,EU,Europe,37.936401,23.9445,50.026706,8.55835,1815.79438210604
EDDF,departure,a31a34,UAL927,EDDF,KSFO,1787159225.0,1787197799,EDDF,KSFO,1787159225.0,19,UAL,United Airlines,False,US,,Intercontinental,37.619806,-122.374821,50.026706,8.55835,9148.68295273629
EDDF,departure,4d24e6,EWG61FB,EDDF,,1787158833.0,1787164569,EDDF,,1787158833.0,19,EWG,Eurowings,True,,,unknown,,,50.026706,8.55835,
EDDF,departure,485206,KLM46V,EDDF,EHAM,1787158664.0,1787161630,EDDF,EHAM,1787158664.0,18,KLM,KLM Royal Dutch Airlines,False,NL,EU,Europe,52.308601,4.76389,50.026706,8.55835,366.48146892987825
EDDF,departure,3c4589,BOX442,EDDF,CYYZ,1787158480.0,1787187499,EDDF,CYYZ,1787158480.0,18,BOX,Tiphook PLC,False,CA,,Intercontinental,43.675935,-79.629421,50.026706,8.55835,6343.611622614194
EDDF,departure,4cac0f,KZR922,EDDF,,1787158369.0,1787171331,EDDF,,1787158369.0,18,KZR,Air Astana,False,,,unknown,,,50.026706,8.55835,
EDDF,departure,4bb025,TKJ4SG,EDDF,,1787158268.0,1787166054,EDDF,,1787158268.0,18,TKJ,Other / unmatched,False,,,unknown,,,50.026706,8.55835,
EDDF,departure,4cad5c,ITY407,EDDF,LIRF,1787157948.0,1787163198,EDDF,LIRF,1787157948.0,18,ITY,ITA Airways,False,IT,EU,Europe,41.804532,12.251998,50.026706,8.55835,957.56108872809
EDDF,departure,782409,CKK216,EDDF,,1787157834.0,1787190297,EDDF,,1787157834.0,18,CKK,China Cargo Airlines,False,,,unknown,,,50.026706,8.55835,
EDDF,departure,3c6917,CFG3NL,EDDF,EGKK,1787157630.0,1787162428,EDDF,EGKK,1787157630.0,18,CFG,Condor Flugdienst,False,GB,EU,Europe,51.148744,-0.185739,50.026706,8.55835,629.3869802008804
EDDF,departure,3c656f,OCN74,EDDF,CYHZ,1787157469.0,1787182145,EDDF,CYHZ,1787157469.0,18,OCN,Discover Airlines,True,CA,,Intercontinental,44.8807983398,-63.5085983276,50.026706,8.55835,5235.544983719479
EDDF,departure,71c226,KAL530,EDDF,,1787157350.0,1787190984,EDDF,,1787157350.0,18,KAL,Korean Air,False,,,unknown,,,50.026706,8.55835,
EDDF,departure,4692d6,AEE4FA,EDDF,,1787157257.0,1787166333,EDDF,,1787157257.0,18,AEE,Aegean Airlines,False,,,unknown,,,50.026706,8.55835,
EDDF,departure,4ba904,TKJ70Z,EDDF,LTFJ,1787157021.0,1787165419,EDDF,LTFJ,1787157021.0,18,TKJ,Other / unmatched,False,TR,AS,Intercontinental,40.898602,29.3092,50.026706,8.55835,1900.509619423325
EDDF,departure,3c6658,DLH2NJ,EDDF,LSZH,1787156928.0,1787159513,EDDF,LSZH,1787156928.0,18,DLH,Lufthansa,True,CH,EU,Europe,47.458056,8.548056,50.026706,8.55835,285.6218449218939
EDDF,departure,3c64b1,DLH690,EDDF,LLBG,1787156880.0,1787169804,EDDF,LLBG,1787156880.0,18,DLH,Lufthansa,True,IL,AS,Intercontinental,32.011398,34.8867,50.026706,8.55835,2953.345743527266
EDDF,departure,3c66e8,OCN4EK,EDDF,,1787156773.0,1787160528,EDDF,,1787156773.0,18,OCN,Discover Airlines,True,,,unknown,,,50.026706,8.55835,
EDDF,departure,3c6742,DLH6RX,EDDF,EDDM,1787156550.0,1787158647,EDDF,EDDM,1787156550.0,18,DLH,Lufthansa,True,DE,EU,Domestic,48.353802,11.7861,50.026706,8.55835,299.3253023081836
EDDF,departure,0201c0,RAM811D,EDDF,,1787156425.0,1787167476,EDDF,,1787156425.0,18,RAM,Royal Air Maroc,False,,,unknown,,,50.026706,8.55835,
EDDF,departure,3c6663,DLH11F,EDDF,LEBL,1787156340.0,1787162797,EDDF,LEBL,1787156340.0,18,DLH,Lufthansa,True,ES,EU,Europe,41.2971,2.07846,50.026706,8.55835,1092.5416501874115
EDDF,departure,3c65c9,DLH918,EDDF,EGLL,1787155921.0,1787160134,EDDF,EGLL,1787155921.0,18,DLH,Lufthansa,True,GB,EU,Europe,51.470748,-0.459909,50.026706,8.55835,654.0165397367234
EDDF,departure,4bb875,PGT93L,EDDF,,1787155893.0,1787164169,EDDF,,1787155893.0,18,PGT,Pegasus Airlines,False,,,unknown,,,50.026706,8.55835,
EDDF,departure,781940,CSN462,EDDF,,1787155821.0,1787188106,EDDF,,1787155821.0,18,CSN,China Southern Airlines,False,,,unknown,,,50.026706,8.55835,
EDDF,departure,3c64ef,DLH420,EDDF,KBOS,1787155629.0,1787185109,EDDF,KBOS,1787155629.0,18,DLH,Lufthansa,True,US,,Intercontinental,42.36197,-71.0079,50.026706,8.55835,5889.157061507477
EDDF,departure,501c3b,CTN19H,EDDF,LDZI,1787155538.0,1787159086,EDDF,LDZI,1787155538.0,18,CTN,Croatia Airlines,False,HR,EU,Europe,45.719874,16.343272,50.026706,8.55835,751.9781143313706
EDDF,departure,4bc88a,PGT56HD,EDDF,,1787155424.0,1787163444,EDDF,,1787155424.0,18,PGT,Pegasus Airlines,False,,,unknown,,,50.026706,8.55835,
EDDF,departure,3cce03,DWW703,EDDF,LIRQ,1787155325.0,1787160079,EDDF,LIRQ,1787155325.0,18,DWW,Jet Courier Service,False,IT,EU,Europe,43.808558,11.202822,50.026706,8.55835,719.8838207762309
EDDF,departure,c058bf,ACA847,EDDF,CYUL,1787155020.0,1787181132,EDDF,CYUL,1787155020.0,17,ACA,Air Canada,False,CA,,Intercontinental,45.467837,-73.742294,50.026706,8.55835,5854.631765664902
EDDF,departure,3c6741,DLH1KY,EDDF,EDDB,1787154872.0,1787157485,EDDF,EDDB,1787154872.0,17,DLH,Lufthansa,True,DE,EU,Domestic,52.361738,13.502341,50.026706,8.55835,431.2414419348526
EDDF,departure,3c64f7,DLH432,EDDF,KORD,1787154749.0,1787187982,EDDF,KORD,1787154749.0,17,DLH,Lufthansa,True,US,,Intercontinental,41.9786,-87.9048,50.026706,8.55835,6970.7490959780225
EDDF,departure,3009b3,DLA2RL,EDDF,EGLC,1787154420.0,1787158559,EDDF,EGLC,1787154420.0,17,DLA,Air Dolomiti,True,GB,EU,Europe,51.505299,0.055278,50.026706,8.55835,619.8008219903955
EDDF,departure,3c64fa,DLH404,EDDF,KJFK,1787154260.0,1787183976,EDDF,KJFK,1787154260.0,17,DLH,Lufthansa,True,US,,Intercontinental,40.639447,-73.779317,50.026706,8.55835,6189.00001804495
EDDF,departure,3c65c5,DLH8NK,EDDF,EDDM,1787154181.0,1787156205,EDDF,EDDM,1787154181.0,17,DLH,Lufthansa,True,DE,EU,Domestic,48.353802,11.7861,50.026706,8.55835,299.3253023081836
EDDF,departure,48ad09,LOT378,EDDF,EPWA,1787154038.0,1787158664,EDDF,EPWA,1787154038.0,17,LOT,LOT Polish Airlines,False,PL,EU,Europe,52.165699,20.9671,50.026706,8.55835,897.3150269277251
EDDF,departure,3c648a,DLH1304,EDDF,,1787154037.0,1787161488,EDDF,,1787154037.0,17,DLH,Lufthansa,True,,,unknown,,,50.026706,8.55835,
EDDF,departure,3c66eb,DLH5RX,EDDF,EPWA,1787153970.0,1787158224,EDDF,EPWA,1787153970.0,17,DLH,Lufthansa,True,PL,EU,Europe,52.165699,20.9671,50.026706,8.55835,897.3150269277251
EDDF,departure,440668,AUA214P,EDDF,LOWW,1787153915.0,1787157216,EDDF,LOWW,1787153915.0,17,AUA,Austrian,True,AT,EU,Europe,48.110298,16.5697,50.026706,8.55835,620.9306611285796
EDDF,departure,3c6641,DLH74U,EDDF,LEMD,1787153904.0,1787161935,EDDF,LEMD,1787153904.0,17,DLH,Lufthansa,True,ES,EU,Europe,40.493407,-3.572249,50.026706,8.55835,1419.5153635411198
EDDF,departure,aa9300,UAL933,EDDF,KIAD,1787153884.0,1787184458,EDDF,KIAD,1787153884.0,17,UAL,United Airlines,False,US,,Intercontinental,38.9445,-77.455803,50.026706,8.55835,6550.152063137044
EDDF,departure,06a2e9,QTR2G,EDDF,OTHH,1787153804.0,1787173196,EDDF,OTHH,1787153804.0,17,QTR,Qatar Airways,False,QA,AS,Intercontinental,25.273056,51.608056,50.026706,8.55835,4588.088807286664
EDDF,departure,3c65c6,DLH3CT,EDDF,EHAM,1787153796.0,1787156609,EDDF,EHAM,1787153796.0,17,DLH,Lufthansa,True,NL,EU,Europe,52.308601,4.76389,50.026706,8.55835,366.48146892987825
EDDF,departure,3009b7,DLH278,EDDF,LIML,1787153743.0,1787156958,EDDF,LIML,1787153743.0,17,DLH,Lufthansa,True,IT,EU,Europe,45.445099,9.27674,50.026706,8.55835,512.2693769170622
EDDF,departure,3c6757,DLH830,EDDF,EKCH,1787153670.0,1787157233,EDDF,EKCH,1787153670.0,17,DLH,Lufthansa,True,DK,EU,Europe,55.617900848389,12.656000137329,50.026706,8.55835,679.6633259560357
EDDF,departure,3006b5,DLA7MT,EDDF,ELLX,1787153664.0,1787155197,EDDF,ELLX,1787153664.0,17,DLA,Air Dolomiti,True,LU,EU,Europe,49.626845,6.212134,50.026706,8.55835,174.064410926245
EDDF,departure,3c6634,DLH1LA,EDDF,ESGG,1787153557.0,1787157839,EDDF,ESGG,1787153557.0,17,DLH,Lufthansa,True,SE,EU,Europe,57.6628,12.2798,50.026706,8.55835,883.1568466070247
EDDF,departure,3c70c4,GEC8290,EDDF,LLBG,1787153555.0,1787166156,EDDF,LLBG,1787153555.0,17,GEC,Lufthansa Cargo,True,IL,AS,Intercontinental,32.011398,34.8867,50.026706,8.55835,2953.345743527266
EDDF,departure,3c5434,BCS6360,EDDF,LEMD,1787153473.0,1787161254,EDDF,LEMD,1787153473.0,17,BCS,European Air Transport,False,ES,EU,Europe,40.493407,-3.572249,50.026706,8.55835,1419.5153635411198
EDDF,departure,3c658e,DLH05K,EDDF,LOWS,1787153401.0,1787155605,EDDF,LOWS,1787153401.0,17,DLH,Lufthansa,True,AT,EU,Europe,47.793301,13.0043,50.026706,8.55835,408.8410070324141
EDDF,departure,440284,SKV615,EDDF,EDDW,1787153340.0,1787155528,EDDF,EDDW,1787153340.0,17,SKV,Sky Regional Airlines,False,DE,EU,Domestic,53.046786,8.78932,50.026706,8.55835,336.1968204309194
EDDF,departure,896626,UAE44,EDDF,OMDB,1787153239.0,1787175157,EDDF,OMDB,1787153239.0,17,UAE,Emirates,False,AE,AS,Intercontinental,25.24979,55.370992,50.026706,8.55835,4844.5225736276
EDDF,departure,3c654e,LHX3KR,EDDF,EGLL,1787153130.0,1787157449,EDDF,EGLL,1787153130.0,17,LHX,Other / unmatched,False,GB,EU,Europe,51.470748,-0.459909,50.026706,8.55835,654.0165397367234
EDDF,departure,3c6446,DLH2VV,EDDF,LKPR,1787153116.0,1787155576,EDDF,LKPR,1787153116.0,17,DLH,Lufthansa,True,CZ,EU,Europe,50.100874,14.259911,50.026706,8.55835,406.96118852195696
EDDF,departure,3c65d6,DLH4RP,EDDF,EDDV,1787153001.0,1787155128,EDDF,EDDV,1787153001.0,17,DLH,Lufthansa,True,DE,EU,Domestic,52.461102,9.68508,50.026706,8.55835,281.8162021932354
EDDF,departure,3c6485,DLH6TV,EDDF,LGAV,1787152987.0,1787161625,EDDF,LGAV,1787152987.0,17,DLH,Lufthansa,True,GR,EU,Europe,37.936401,23.9445,50.026706,8.55835,1815.79438210604
EDDF,departure,c058c0,ACA843,EDDF,CYYZ,1787152896.0,1787181786,EDDF,CYYZ,1787152896.0,17,ACA,Air Canada,False,CA,,Intercontinental,43.675935,-79.629421,50.026706,8.55835,6343.611622614194
EDDF,departure,3c65d8,DLH6YM,EDDF,EDDN,1787152865.0,1787154329,EDDF,EDDN,1787152865.0,17,DLH,Lufthansa,True,DE,EU,Domestic,49.498699,11.078056,50.026706,8.55835,190.2564158127778
EDDF,departure,3c6751,DLH076,EDDF,EDDL,1787152760.0,1787154479,EDDF,EDDL,1787152760.0,17,DLH,Lufthansa,True,DE,EU,Domestic,51.289501,6.76678,50.026706,8.55835,188.8433278657816
EDDF,departure,3c6637,DLH7AC,EDDF,EDDP,1787152639.0,1787154689,EDDF,EDDP,1787152639.0,17,DLH,Lufthansa,True,DE,EU,Domestic,51.420657,12.232705,50.026706,8.55835,301.484335885831
EDDF,departure,3c6589,DLH5EF,EDDF,EGBB,1787152542.0,1787156927,EDDF,EGBB,1787152542.0,17,DLH,Lufthansa,True,GB,EU,Europe,52.453899,-1.74803,50.026706,8.55835,765.7189968549203
EDDF,departure,3009b2,DLA8MM,EDDF,LIRQ,1787152509.0,1787156882,EDDF,LIRQ,1787152509.0,17,DLA,Air Dolomiti,True,IT,EU,Europe,43.808558,11.202822,50.026706,8.55835,719.8838207762309
EDDF,departure,3c6671,DLH2FF,EDDF,LIMC,1787152458.0,1787155537,EDDF,LIMC,1787152458.0,17,DLH,Lufthansa,True,IT,EU,Europe,45.6306,8.72811,50.026706,8.55835,488.98855027228177
EDDF,departure,3c65ca,DLH612,EDDF,,1787152388.0,1787165483,EDDF,,1787152388.0,17,DLH,Lufthansa,True,,,unknown,,,50.026706,8.55835,
EDDF,departure,3c648b,DLH4XK,EDDF,EDDH,1787152297.0,1787154915,EDDF,EDDH,1787152297.0,17,DLH,Lufthansa,True,DE,EU,Domestic,53.630402,9.98823,50.026706,8.55835,412.5616454312047
EDDF,departure,3c6678,DLH88H,EDDF,LFPG,1787152281.0,1787155467,EDDF,LFPG,1787152281.0,17,DLH,Lufthansa,True,FR,EU,Europe,49.00896,2.554117,50.026706,8.55835,447.8305266654691
EDDF,departure,3c6586,DLH2PP,EDDF,LSZH,1787152204.0,1787154149,EDDF,LSZH,1787152204.0,17,DLH,Lufthansa,True,CH,EU,Europe,47.458056,8.548056,50.026706,8.55835,285.6218449218939
EDDF,departure,3c6754,DLH5PL,EDDF,EPKK,1787152174.0,1787156410,EDDF,EPKK,1787152174.0,17,DLH,Lufthansa,True,PL,EU,Europe,50.077702,19.7848,50.026706,8.55835,800.8011485417
EDDF,departure,3c6746,DLH066,EDDF,EDDC,1787152146.0,1787154584,EDDF,EDDC,1787152146.0,17,DLH,Lufthansa,True,DE,EU,Domestic,51.134123,13.767831,50.026706,8.55835,387.7951333669981
EDDF,departure,3c6449,DLH9CH,EDDF,LIPZ,1787152071.0,1787155294,EDDF,LIPZ,1787152071.0,17,DLH,Lufthansa,True,IT,EU,Europe,45.505299,12.3519,50.026706,8.55835,577.0149776234636
EDDF,departure,3c658d,DLH8AU,EDDF,EKBI,1787151965.0,1787155383,EDDF,EKBI,1787151965.0,17,DLH,Lufthansa,True,DK,EU,Europe,55.740335,9.157019,50.026706,8.55835,636.5886595105571
EDDF,departure,3c7983,CFG2TL,EDDF,,1787151905.0,1787157660,EDDF,,1787151905.0,17,CFG,Condor Flugdienst,False,,,unknown,,,50.026706,8.55835,
EDDF,departure,3c7a47,CFG314,EDDF,,1787151808.0,1787164549,EDDF,,1787151808.0,17,CFG,Condor Flugdienst,False,,,unknown,,,50.026706,8.55835,
EDDF,departure,3c6551,LHX194,EDDF,EDDB,1787151804.0,1787154653,EDDF,EDDB,1787151804.0,17,LHX,Other / unmatched,False,DE,EU,Domestic,52.361738,13.502341,50.026706,8.55835,431.2414419348526
EDDF,departure,3c674f,DLH9YW,EDDF,EGCC,1787151639.0,1787156819,EDDF,EGCC,1787151639.0,17,DLH,Lufthansa,True,GB,EU,Europe,53.349375,-2.279521,50.026706,8.55835,832.3063454508671
EDDF,departure,4d02c1,JFA26H,EDDF,EBLG,1787151602.0,1787154059,EDDF,EBLG,1787151602.0,17,JFA,Other / unmatched,False,BE,EU,Europe,50.638574,5.443897,50.026706,8.55835,231.27301690701063
EDDF,departure,3c66e1,DLH6HE,EDDF,LHBP,1787151540.0,1787155692,EDDF,LHBP,1787151540.0,16,DLH,Lufthansa,True,HU,EU,Europe,47.43018,19.262393,50.026706,8.55835,835.6031637955549
EDDF,departure,3c66ae,DLH81P,EDDF,LFLL,1787151471.0,1787155636,EDDF,LFLL,1787151471.0,16,DLH,Lufthansa,True,FR,EU,Europe,45.725996,5.090139,50.026706,8.55835,543.5457595389236
EDDF,departure,3c6743,DLH6VX,EDDF,ESSA,1787151393.0,1787157185,EDDF,ESSA,1787151393.0,16,DLH,Lufthansa,True,SE,EU,Europe,59.64849,17.928829,50.026706,8.55835,1224.0229013959924
EDDF,departure,3c6745,DLH71X,EDDF,LFMN,1787151364.0,1787155524,EDDF,LFMN,1787151364.0,16,DLH,Lufthansa,True,FR,EU,Europe,43.658401,7.21587,50.026706,8.55835,715.413528812061
EDDF,departure,3009b8,DLA08E,EDDF,LOWG,1787151304.0,1787154918,EDDF,LOWG,1787151304.0,16,DLA,Air Dolomiti,True,AT,EU,Europe,46.9911,15.4396,50.026706,8.55835,608.6388191939618
EDDF,departure,3c66e7,OCN6NH,EDDF,LEPA,1787151301.0,1787158226,EDDF,LEPA,1787151301.0,16,OCN,Discover Airlines,True,ES,EU,Europe,39.551701,2.73881,50.026706,8.55835,1251.0699144927974
EDDF,departure,3c6583,DLH6CR,EDDF,EDXW,1787151005.0,1787154160,EDDF,EDXW,1787151005.0,16,DLH,Lufthansa,True,DE,EU,Domestic,54.9132,8.34047,50.026706,8.55835,543.5530034046947
EDDF,departure,502d27,BEL5EF,EDDF,EBBR,1787150850.0,1787153201,EDDF,EBBR,1787150850.0,16,BEL,Brussels Airlines,True,BE,EU,Europe,50.901402,4.48444,50.026706,8.55835,304.2739348548036
EDDF,departure,3c4591,BOX456,EDDF,KATL,1787150814.0,1787184622,EDDF,KATL,1787150814.0,16,BOX,Tiphook PLC,False,US,,Intercontinental,33.6367,-84.428101,50.026706,8.55835,7409.172518688241
EDDF,departure,3c6588,DLH7MR,EDDF,EPGD,1787150566.0,1787154807,EDDF,EPGD,1787150566.0,16,DLH,Lufthansa,True,PL,EU,Europe,54.377602,18.4662,50.026706,8.55835,829.4250208915726
EDDF,departure,770590,ALK558,EDDF,,1787150424.0,1787193351,EDDF,,1787150424.0,16,ALK,SriLankan Airlines,False,,,unknown,,,50.026706,8.55835,
EDDF,departure,782293,CKK236,EDDF,,1787150317.0,1787155960,EDDF,,1787150317.0,16,CKK,China Cargo Airlines,False,,,unknown,,,50.026706,8.55835,
EDDF,departure,3c6545,DLH01Y,EDDF,LFKB,1787150222.0,1787154224,EDDF,LFKB,1787150222.0,16,DLH,Lufthansa,True,FR,EU,Europe,42.5527,9.48373,50.026706,8.55835,834.0892210653211
EDDF,departure,3c6487,DLH2XH,EDDF,EGPH,1787150082.0,1787156020,EDDF,EGPH,1787150082.0,16,DLH,Lufthansa,True,GB,EU,Europe,55.950145,-3.372288,50.026706,8.55835,1032.73961083289
